run,total_return_pct,sharpe,max_dd_pct,win_rate_pct,final_balance,actual_n_trades,broke
463,-9.554,0.01,-45.988,15.223,9044.584941382329,1143,False
464,-13.097,0.133,-56.092,15.398,8690.25934208222,1143,False
465,-29.342,-0.163,-51.99,15.311,7065.8456587926985,1143,False
466,1.877,0.212,-45.062,15.748,10187.683664041997,1143,False
467,-53.551,-0.214,-70.29,14.436,4644.8800244969425,1143,False
468,36.197,0.553,-24.531,15.836,13619.702421697319,1143,False
469,-29.765,-0.152,-63.545,15.748,7023.451048118992,1143,False
470,-24.318,-0.119,-66.543,15.223,7568.163454068272,1143,False
471,-100.117,-0.915,-100.114,13.669,-11.662334208212997,1112,True
472,-1.528,0.187,-66.073,15.311,9847.165483814559,1143,False
473,-56.396,-0.708,-60.683,14.611,4360.369403324579,1143,False
474,-30.823,-0.115,-57.179,14.961,6917.65899212602,1143,False
475,-13.957,0.357,-83.141,15.573,8604.303296587866,1143,False
476,-42.739,-0.306,-63.444,14.961,5726.137067366623,1143,False
477,-10.505,0.141,-51.382,15.136,8949.488773403345,1143,False
478,61.222,0.692,-44.897,16.36,16122.151275590542,1143,False
479,45.712,0.67,-30.23,16.623,14571.24751356079,1143,False
480,6.466,0.248,-41.241,15.486,10646.634495188113,1143,False
481,-19.97,-0.117,-43.9,15.048,8002.999919510061,1143,False
482,65.305,0.809,-30.509,17.148,16530.539727034127,1143,False
483,-31.909,-0.093,-71.689,14.873,6809.144346456698,1143,False
484,31.257,0.487,-32.604,16.273,13125.746866141722,1143,False
485,-57.822,-0.517,-66.088,14.523,4217.822386701646,1143,False
486,-49.93,-0.432,-64.533,14.698,5006.98445144358,1143,False
487,20.951,0.384,-32.605,16.185,12095.052202974648,1143,False
488,-71.164,-0.366,-75.316,13.648,2883.5589746281294,1143,False
489,52.052,0.607,-45.193,16.273,15205.221966754147,1143,False
490,-84.476,-0.222,-94.221,14.173,1552.4070936132975,1143,False
491,-9.721,0.124,-52.48,15.311,9027.860461942259,1143,False
492,13.8,0.379,-74.409,15.748,11379.98347156601,1143,False
493,12.829,0.307,-28.178,16.01,11282.94259667542,1143,False
494,81.88,1.036,-25.511,17.06,18188.01342782149,1143,False
495,32.973,0.499,-42.578,16.098,13297.270015748041,1143,False
496,-51.803,-0.408,-66.126,14.786,4819.709175852987,1143,False
497,-38.489,-0.116,-59.221,14.523,6151.0555275590505,1143,False
498,-81.905,-0.739,-84.461,13.561,1809.4973473315786,1143,False
499,-7.592,0.095,-57.685,15.486,9240.805868766383,1143,False
500,-100.248,-0.806,-100.227,12.953,-24.847447069098052,718,True
501,1.369,0.188,-41.695,15.048,10136.926813648302,1143,False
502,-25.89,-0.122,-38.826,14.523,7411.0311356080565,1143,False
503,-13.214,0.257,-82.883,15.398,8678.591100612428,1143,False
504,11.869,0.308,-49.849,15.223,11186.874075240614,1143,False
505,-60.085,-0.202,-81.803,14.261,3991.458502187209,1143,False
506,-100.575,-0.876,-100.575,13.316,-57.49907611549315,751,True
507,7.785,0.291,-54.25,15.398,10778.485623797014,1143,False
508,-36.134,-0.035,-67.915,14.523,6386.559534558164,1143,False
509,-20.8,-0.025,-51.45,15.311,7919.960934383169,1143,False
510,-16.969,0.031,-48.946,15.048,8303.06819597553,1143,False
511,-54.72,-0.058,-86.227,14.086,4528.0031391075945,1143,False
512,-100.613,-0.664,-100.591,13.826,-61.29125459316856,1056,True
513,-41.09,-0.143,-65.896,14.786,5891.048213473317,1143,False
514,-57.114,-0.38,-71.695,13.736,4288.6097182852145,1143,False
515,-3.722,0.125,-41.424,15.573,9627.802544181983,1143,False
516,-54.594,-0.433,-66.65,14.261,4540.643734033248,1143,False
517,52.284,0.796,-34.123,16.623,15228.363979002665,1143,False
518,16.178,0.341,-29.574,16.623,11617.821126859144,1143,False
519,3.608,0.193,-48.972,15.836,10360.762579177614,1143,False
520,-53.425,-0.627,-70.61,14.961,4657.5206194225575,1143,False
521,-58.794,-0.573,-61.133,14.786,4120.58704111985,1143,False
522,22.734,0.455,-81.76,15.398,12273.38182677164,1143,False
523,107.445,1.179,-17.046,17.935,20744.525133858282,1143,False
524,-41.187,-0.189,-65.315,14.436,5881.324678915122,1143,False
525,11.163,0.291,-36.667,15.486,11116.281214348195,1143,False
526,18.953,0.367,-32.128,16.273,11895.330803149605,1143,False
527,-4.899,0.106,-36.841,16.01,9510.147776027976,1143,False
528,5.578,0.256,-40.095,16.01,10557.761389326333,1143,False
529,6.237,0.222,-30.089,15.748,10623.686953630802,1143,False
530,-11.244,0.026,-55.695,15.223,8875.589910761146,1143,False
531,21.326,0.387,-53.395,16.01,12132.585046369197,1143,False
532,-31.278,-0.097,-58.092,14.786,6872.152850393719,1143,False
533,45.633,0.642,-31.119,16.36,14563.274215223115,1143,False
534,-25.839,-0.224,-52.324,15.573,7416.087373578324,1143,False
535,20.54,0.385,-31.396,16.185,12054.01888713909,1143,False
536,7.616,0.247,-45.383,16.098,10761.56667366578,1143,False
537,-9.935,0.005,-36.426,15.661,9006.468685914242,1143,False
538,-0.68,0.197,-43.794,15.486,9931.954705161848,1143,False
539,-66.715,-0.274,-82.869,14.436,3328.507916010496,1143,False
540,-100.228,-2.005,-100.228,13.324,-22.805504811896753,713,True
541,32.772,0.546,-31.175,16.623,13277.239534558163,1143,False
542,-86.109,-0.12,-94.909,14.173,1389.0517130358494,1143,False
543,-32.546,-0.045,-74.001,14.348,6745.357959755026,1143,False
544,-10.501,0.459,-90.697,15.748,8949.877714785649,1143,False
545,-9.877,0.068,-46.724,15.311,9012.302806649188,1143,False
546,-14.974,0.084,-53.73,14.873,8502.595125109387,1143,False
547,-69.434,0.084,-89.873,13.911,3056.637889763744,1143,False
548,-14.811,-0.047,-47.438,15.048,8518.930663167097,1143,False
549,-29.894,-0.294,-46.161,15.398,7010.615982502211,1143,False
550,30.587,0.491,-35.795,16.098,13058.654477690288,1143,False
551,-44.627,-0.345,-55.678,14.523,5537.30602624671,1143,False
552,-73.016,-0.485,-85.655,14.086,2698.4228766403958,1143,False
553,-54.623,-0.49,-65.153,14.698,4537.726673665769,1143,False
554,-53.088,-0.151,-77.96,14.698,4691.16404899386,1143,False
555,-18.012,-0.026,-50.353,15.223,8198.831905511812,1143,False
556,5.457,0.243,-58.684,15.573,10545.704206474182,1143,False
557,-55.257,-0.636,-57.996,14.173,4474.329228346434,1143,False
558,-100.531,-0.686,-100.5,13.389,-53.123485564290604,956,True
559,-38.256,-0.274,-61.23,15.223,6174.392010498721,1143,False
560,-60.828,0.69,-98.379,14.436,3917.1706981627303,1143,False
561,7.324,0.266,-49.909,15.836,10732.396069991251,1143,False
562,-16.635,-0.051,-35.868,15.311,8336.517154855657,1143,False
563,-10.752,0.024,-45.464,15.398,8924.790995625573,1143,False
564,40.131,0.6,-21.261,16.448,14013.116629921278,1143,False
565,24.371,0.415,-37.129,15.661,12437.126148731395,1143,False
566,-68.562,-0.148,-83.93,14.086,3143.7607594050687,1143,False
567,48.871,0.63,-49.385,16.973,14887.067916010474,1143,False
568,-51.033,-0.549,-59.058,14.786,4896.719569553824,1143,False
569,-100.388,-1.677,-100.328,13.761,-38.75210148728911,763,True
570,-45.339,-0.362,-66.894,15.136,5466.129753280803,1143,False
571,-40.555,-0.371,-55.006,14.961,5944.527653543313,1143,False
572,14.241,0.325,-42.833,15.661,11424.128318460194,1143,False
573,-67.475,-0.132,-89.353,14.173,3252.469875765544,1143,False
574,-35.1,-0.145,-60.773,15.136,6490.017942257247,1143,False
575,-100.031,-2.412,-100.029,13.799,-3.0667296587871533,558,True
576,-100.104,-0.113,-100.092,13.79,-10.398274715642401,1037,True
577,-21.394,0.049,-71.214,15.223,7860.647373578317,1143,False
578,-31.638,-0.064,-67.394,14.698,6836.175772528406,1143,False
579,-34.588,-0.086,-56.902,14.523,6541.163734033247,1143,False
580,-58.541,-0.319,-68.703,14.173,4145.868230971121,1143,False
581,-100.393,-1.03,-100.393,13.793,-39.27717235344244,1102,True
582,-87.465,-0.559,-92.113,13.823,1253.5056412948525,1143,False
583,-75.293,-0.673,-75.293,14.173,2470.697697287863,1143,False
584,-1.136,0.177,-41.87,15.136,9886.448563429576,1143,False
585,-18.045,0.054,-58.469,15.223,8195.52590376206,1143,False
586,22.135,0.42,-32.431,15.923,12213.484853893247,1143,False
587,-10.709,0.082,-39.601,15.486,8929.069350831154,1143,False
588,33.655,0.531,-22.153,16.623,13365.529228346471,1143,False
589,-33.122,-0.341,-52.548,14.961,6687.794635170609,1143,False
590,-3.584,0.152,-42.841,15.223,9641.609963254594,1143,False
591,-76.166,-0.318,-86.017,13.998,2383.380356955381,1143,False
592,-86.426,-0.219,-90.798,14.086,1357.3529903761719,1143,False
593,42.922,0.562,-40.513,16.01,14292.182071741041,1143,False
594,10.692,0.286,-38.609,15.486,11069.219307086625,1143,False
595,-68.77,-0.783,-75.479,14.698,3122.9523954505266,1143,False
596,-43.061,-0.183,-68.964,15.048,5693.85493263341,1143,False
597,27.564,0.435,-38.317,16.448,12756.447023622062,1143,False
598,1.626,0.213,-55.972,15.486,10162.596944881849,1143,False
599,-100.384,-1.645,-100.384,13.574,-38.36316010501832,803,True
600,-7.703,0.114,-50.64,15.311,9229.721039370077,1143,False
601,-16.071,-0.068,-41.633,15.573,8392.913655293112,1143,False
602,125.226,1.376,-21.664,18.023,22522.570663167135,1143,False
603,14.591,0.326,-32.92,16.273,11459.133042869656,1143,False
604,-68.562,-0.754,-80.014,14.173,3143.7607594050887,1143,False
605,-40.598,-0.391,-52.87,14.786,5940.2492983377015,1143,False
606,7.491,0.269,-44.823,15.748,10749.120549431302,1143,False
607,-100.054,-1.41,-100.05,13.711,-5.361483814558596,1094,True
608,29.562,0.474,-27.895,16.01,12956.168423447105,1143,False
609,-42.54,-0.332,-49.894,14.786,5745.9730778652365,1143,False
610,-70.036,-0.953,-74.083,14.173,2996.3519755030693,1143,False
611,-92.189,0.645,-99.9,14.261,781.13633245846,1143,False
612,0.593,0.17,-31.989,15.836,10059.333007873965,1143,False
613,-94.112,-0.699,-96.266,13.211,588.8048188976154,1143,False
614,71.33,1.066,-23.492,16.885,17133.009928259,1143,False
615,-56.754,-0.416,-60.495,13.998,4324.586796150459,1143,False
616,-100.041,0.345,-100.037,13.267,-4.136318460163238,603,True
617,-100.253,-1.645,-100.253,13.956,-25.294729658780852,1039,True
618,-48.17,-0.2,-65.139,14.086,5182.980426946622,1143,False
619,-18.772,-0.095,-43.633,15.398,8122.793865266854,1143,False
620,-28.77,-0.138,-46.998,14.698,7123.020041994758,1143,False
621,-60.085,-0.385,-66.681,13.998,3991.458502187231,1143,False
622,-15.122,-0.085,-44.42,15.486,8487.81535258094,1143,False
623,-2.013,0.18,-47.536,15.398,9798.742281714802,1143,False
624,29.684,0.5,-27.486,16.36,12968.420076990384,1143,False
625,-30.433,-0.193,-44.963,14.873,6956.747601049907,1143,False
626,-28.536,-0.059,-68.386,14.873,7146.356524934392,1143,False
627,-14.984,-0.014,-38.235,15.661,8501.62277165356,1143,False
628,-37.653,-0.031,-74.926,14.611,6234.6779247594095,1143,False
629,-85.159,-0.344,-92.14,13.561,1484.1478810148656,1143,False
630,-27.337,-0.093,-57.184,14.873,7266.344941382311,1143,False
631,16.684,0.352,-59.702,15.836,11668.383506561708,1143,False
632,0.449,0.181,-44.756,15.748,10044.942176727902,1143,False
633,6.054,0.243,-66.369,15.748,10605.406708661429,1143,False
634,-100.507,-1.155,-100.476,13.627,-50.71204899390068,998,True
635,-21.604,-0.106,-51.115,15.748,7839.644538932654,1143,False
636,69.512,0.892,-22.853,17.235,16951.17983202097,1143,False
