pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance
211,BUY,2024.09.12 17:15:00,2543.38,0.17,2543.38,2563.38,2024.09.12 17:34:00,0.09,2546.91,31.77,2024.09.13 04:01:37,2563.38,0.08000000000000002,TP,160.0,646.62,191.77,12989.87
212,BUY,2024.09.13 04:30:40,2562.81,0.17,2562.81,2582.81,2024.09.13 06:05:00,0.09,2566.42,32.49,2024.09.13 16:41:41,2582.81,0.08000000000000002,TP,160.0,731.02,192.49,13182.36
213,BUY,2024.09.13 16:45:00,2582.82,0.18,2579.82,2602.82,,0.0,0.0,0.0,2024.09.13 16:47:28,2579.82,0.18,SL,-54.0,2.47,-54.0,13128.36
214,BUY,2024.09.13 17:00:00,2578.13,0.18,2575.13,2598.13,,0.0,0.0,0.0,2024.09.13 17:01:40,2575.12,0.18,SL,-54.18,1.67,-54.18,13074.18
215,BUY,2024.09.13 17:15:00,2576.9,0.18,2576.9,2596.9,2024.09.13 17:42:00,0.09,2580.21,29.79,2024.09.13 18:01:28,2576.9,0.09,SL,0.0,46.47,29.79,13103.97
216,BUY,2024.09.13 18:16:41,2575.91,0.18,2575.91,2595.91,2024.09.13 18:33:00,0.09,2578.96,27.45,2024.09.16 13:53:04,2575.9,0.09,SL,-0.09,4056.38,27.36,13131.33
217,SELL,2024.09.18 22:07:30,2560.63,0.18,2563.64,2540.64,,0.0,0.0,0.0,2024.09.18 22:10:38,2563.65,0.18,SL,-54.36,3.13,-54.36,13076.97
218,SELL,2024.09.18 22:16:30,2560.64,0.18,2563.64,2540.64,,0.0,0.0,0.0,2024.09.18 22:19:42,2563.64,0.18,SL,-54.0,3.2,-54.0,13022.97
219,SELL,2024.09.18 22:31:40,2560.63,0.18,2560.63,2540.63,2024.09.18 22:36:00,0.09,2557.51,28.08,2024.09.18 23:21:29,2560.63,0.09,SL,-0.0,49.82,28.08,13051.05
220,SELL,2024.09.18 23:30:00,2559.68,0.18,2559.68,2539.68,2024.09.18 23:48:00,0.09,2556.73,26.55,2024.09.19 01:21:33,2559.72,0.09,SL,-0.36,111.55,26.19,13077.24
221,BUY,2024.09.20 05:52:58,2592.6,0.18,2592.6,2612.6,2024.09.20 09:02:00,0.09,2596.75,37.35,2024.09.20 11:39:40,2612.6,0.09,TP,180.0,346.7,217.35,13294.59
222,BUY,2024.09.20 11:45:00,2612.62,0.1,2609.62,2632.62,,0.0,0.0,0.0,2024.09.20 11:58:30,2609.62,0.1,SL,-30.0,13.5,-30.0,13264.59
223,BUY,2024.09.20 12:00:00,2610.0,0.1,2607.0,2630.0,,0.0,0.0,0.0,2024.09.20 12:23:38,2607.0,0.1,SL,-30.0,23.63,-30.0,13234.59
224,BUY,2024.09.20 13:52:27,2612.69,0.1,2612.69,2632.69,2024.09.20 15:07:00,0.05,2615.99,16.5,2024.09.20 16:07:42,2612.57,0.05,SL,-0.6,135.25,15.9,13250.49
225,BUY,2024.09.20 18:38:40,2619.29,0.1,2619.29,2639.29,2024.09.20 18:48:00,0.05,2622.68,16.95,2024.09.20 20:38:41,2619.28,0.05,SL,-0.05,120.02,16.9,13267.39
226,BUY,2024.09.23 05:36:39,2625.7,0.1,2622.7,2645.7,,0.0,0.0,0.0,2024.09.23 05:44:40,2622.68,0.1,SL,-30.2,8.02,-30.2,13237.19
227,BUY,2024.09.23 05:54:39,2625.7,0.18,2625.7,2645.7,2024.09.23 06:23:00,0.09,2628.81,27.99,2024.09.23 09:50:15,2625.7,0.09,SL,0.0,235.6,27.99,13265.18
228,BUY,2024.09.23 16:42:29,2631.3,0.1,2628.29,2651.29,,0.0,0.0,0.0,2024.09.23 16:45:38,2628.25,0.1,SL,-30.5,3.15,-30.5,13234.68
229,BUY,2024.09.23 17:00:00,2632.15,0.1,2629.15,2652.15,,0.0,0.0,0.0,2024.09.23 17:03:01,2629.15,0.1,SL,-30.0,3.02,-30.0,13204.68
230,BUY,2024.09.23 17:15:00,2631.27,0.1,2631.27,2651.27,2024.09.23 17:30:00,0.05,2634.55,16.4,2024.09.23 17:39:37,2631.27,0.05,SL,0.0,24.62,16.4,13221.08
231,BUY,2024.09.23 17:45:00,2632.5,0.1,2629.5,2652.5,,0.0,0.0,0.0,2024.09.23 18:00:38,2629.48,0.1,SL,-30.2,15.63,-30.2,13190.88
232,BUY,2024.09.23 18:28:16,2631.29,0.1,2628.29,2651.29,,0.0,0.0,0.0,2024.09.23 19:15:32,2628.29,0.1,SL,-30.0,47.27,-30.0,13160.88
233,BUY,2024.09.24 06:42:19,2634.82,0.1,2634.82,2654.82,2024.09.24 07:56:00,0.05,2637.96,15.7,2024.09.24 08:40:25,2634.82,0.05,SL,0.0,118.1,15.7,13176.58
