pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance,atr_ratio,trend,multiplier
298,BUY,2024-10-18 07:06:00,2696.74,0.1,2696.74,2716.74,2024-10-18 07:32:00,0.05,2700.2,16.48500000000018,2024-10-18 18:33:00,2716.74,0.05,TP,99.185,687.0,115.67000000000019,13207.336000000007,0.9216276683919804,strong_up,0.6519202405202649
299,BUY,2024-10-18 18:46:00,2714.07,0.1,2711.07,2734.07,,0.0,0.0,0.0,2024-10-18 18:54:00,2711.07,0.1,SL,-31.630000000000003,8.0,-31.630000000000003,13175.706000000007,0.9216276683919804,strong_up,0.6519202405202649
300,BUY,2024-10-18 19:48:00,2714.07,0.1,2714.07,2734.07,2024-10-18 20:24:00,0.05,2717.7,17.33499999999827,2024-10-18 21:01:00,2714.07,0.05,SL,-0.8150000000000001,73.0,16.51999999999827,13192.226000000006,0.9216276683919804,strong_up,0.6519202405202649
301,BUY,2024-10-18 21:15:00,2718.09,0.1,2715.09,2738.09,,0.0,0.0,0.0,2024-10-18 21:37:00,2715.09,0.1,SL,-31.630000000000003,22.0,-31.630000000000003,13160.596000000007,0.9216276683919804,strong_up,0.6519202405202649
302,BUY,2024-10-18 22:06:00,2716.97,0.1,2713.97,2736.97,,0.0,0.0,0.0,2024-10-18 23:27:00,2713.97,0.1,SL,-31.630000000000003,81.0,-31.630000000000003,13128.966000000008,0.9216276683919804,strong_up,0.6519202405202649
303,BUY,2024-10-21 04:00:00,2720.44,0.18,2720.44,2740.44,2024-10-21 04:58:00,0.09,2723.62,27.152999999998524,2024-10-21 19:46:00,2740.44,0.09,TP,178.53299999999996,946.0,205.68599999999847,13334.652000000006,0.873823715639397,strong_up,1.1291589790636214
304,BUY,2024-10-22 19:35:00,2740.56,0.18,2737.56,2760.56,,0.0,0.0,0.0,2024-10-22 19:41:00,2737.56,0.18,SL,-56.934,6.0,-56.934,13277.718000000006,0.8963975079323835,strong_up,1.1291589790636214
305,BUY,2024-10-22 19:45:00,2740.9,0.18,2737.9,2760.9,,0.0,0.0,0.0,2024-10-22 19:56:00,2737.9,0.18,SL,-56.934,11.0,-56.934,13220.784000000007,0.8963975079323835,strong_up,1.1291589790636214
306,BUY,2024-10-22 20:53:00,2742.02,0.18,2739.02,2762.02,,0.0,0.0,0.0,2024-10-22 21:42:00,2739.02,0.18,SL,-56.934,49.0,-56.934,13163.850000000008,0.8963975079323835,strong_up,1.1291589790636214
307,BUY,2024-10-22 22:42:00,2742.02,0.18,2742.02,2762.02,2024-10-22 22:58:00,0.09,2745.16,26.792999999998855,2024-10-23 07:34:00,2742.02,0.09,SL,-1.4669999999999999,532.0,25.325999999998857,13189.176000000007,0.9367619028445748,strong_up,0.6519202405202649
308,BUY,2024-10-23 10:19:00,2748.86,0.1,2748.86,2768.86,2024-10-23 11:35:00,0.05,2751.88,14.284999999999911,2024-10-23 12:39:00,2748.86,0.05,SL,-0.8150000000000001,140.0,13.469999999999912,13202.646000000006,0.9367619028445748,strong_up,0.6519202405202649
309,BUY,2024-10-23 13:36:00,2753.24,0.1,2753.24,2773.24,2024-10-23 14:19:00,0.05,2756.25,14.235000000001094,2024-10-23 15:18:00,2753.24,0.05,SL,-0.8150000000000001,102.0,13.420000000001094,13216.066000000008,0.9367619028445748,strong_up,0.6519202405202649
310,BUY,2024-10-29 17:37:00,2758.47,0.1,2758.47,2778.47,2024-10-29 17:47:00,0.05,2761.96,16.63500000000118,2024-10-30 04:11:00,2778.47,0.05,TP,99.185,634.0,115.82000000000119,13331.88600000001,0.9634121540424109,strong_up,0.6519202405202649
311,BUY,2024-10-30 04:15:00,2778.15,0.1,2778.15,2798.15,2024-10-30 05:54:00,0.05,2781.89,17.884999999998907,2024-10-30 06:28:00,2778.15,0.05,SL,-0.8150000000000001,133.0,17.069999999998906,13348.95600000001,0.9634121540424109,strong_up,0.6519202405202649
312,BUY,2024-10-30 06:30:00,2777.38,0.1,2777.38,2797.38,2024-10-30 07:15:00,0.05,2780.53,14.935000000000455,2024-10-30 07:28:00,2777.38,0.05,SL,-0.8150000000000001,58.0,14.120000000000456,13363.07600000001,0.9634121540424109,strong_up,0.6519202405202649
313,BUY,2024-10-30 09:32:00,2782.21,0.1,2782.21,2802.21,2024-10-30 10:16:00,0.05,2785.86,17.435000000000453,2024-10-30 11:42:00,2782.21,0.05,SL,-0.8150000000000001,130.0,16.620000000000452,13379.69600000001,0.9634121540424109,strong_up,0.6519202405202649
314,BUY,2024-10-30 11:54:00,2782.21,0.1,2782.21,2802.21,2024-10-30 14:15:00,0.05,2785.51,15.68500000000091,2024-10-30 14:42:00,2782.21,0.05,SL,-0.8150000000000001,168.0,14.87000000000091,13394.566000000012,0.9634121540424109,strong_up,0.6519202405202649
315,BUY,2024-10-30 22:07:00,2789.84,0.1,2786.84,2809.84,,0.0,0.0,0.0,2024-10-30 23:05:00,2786.84,0.1,SL,-31.630000000000003,58.0,-31.630000000000003,13362.936000000012,0.9634121540424109,strong_up,0.6519202405202649
316,BUY,2024-10-31 05:05:00,2790.05,0.1,2787.05,2810.05,,0.0,0.0,0.0,2024-10-31 05:19:00,2787.05,0.1,SL,-31.630000000000003,14.0,-31.630000000000003,13331.306000000013,1.0025833670903495,strong_up,0.6519202405202649
317,SELL,2024-11-01 18:40:00,2744.84,0.1,2747.84,2724.84,,0.0,0.0,0.0,2024-11-01 19:12:00,2747.84,0.1,SL,-31.630000000000003,32.0,-31.630000000000003,13299.676000000014,1.0103390464831121,strong_up,0.6519202405202649
318,SELL,2024-11-01 19:48:00,2744.84,0.1,2744.84,2724.84,2024-11-01 20:44:00,0.05,2741.24,17.185000000001818,2024-11-04 14:12:00,2744.84,0.05,SL,-0.8150000000000001,3984.0,16.370000000001816,13316.046000000017,0.9949847876522969,strong_up,0.6519202405202649
319,SELL,2024-11-05 06:34:00,2730.55,0.1,2730.55,2710.55,2024-11-05 06:47:00,0.05,2725.47,24.58500000000191,2024-11-05 07:06:00,2730.55,0.05,SL,-0.8150000000000001,32.0,23.770000000001907,13339.816000000019,0.9882780688458712,strong_up,0.6519202405202649
320,SELL,2024-11-05 07:15:00,2728.86,0.1,2731.86,2708.86,,0.0,0.0,0.0,2024-11-05 07:40:00,2731.86,0.1,SL,-31.630000000000003,25.0,-31.630000000000003,13308.18600000002,0.9882780688458712,strong_up,0.6519202405202649
321,SELL,2024-11-06 10:26:00,2724.71,0.1,2724.71,2704.71,2024-11-06 10:30:00,0.05,2718.74,29.035000000001276,2024-11-06 10:37:00,2704.71,0.05,TP,99.185,11.0,128.22000000000128,13436.40600000002,1.1238122118731784,mixed,1.5491933384829668
322,SELL,2024-11-06 10:45:00,2708.63,0.25,2711.63,2688.63,,0.0,0.0,0.0,2024-11-06 10:47:00,2711.63,0.25,SL,-79.075,2.0,-79.075,13357.33100000002,1.1238122118731784,mixed,1.5491933384829668
323,SELL,2024-11-06 15:55:00,2701.5,0.25,2704.5,2681.5,,0.0,0.0,0.0,2024-11-06 16:03:00,2704.5,0.25,SL,-79.075,8.0,-79.075,13278.25600000002,1.1238122118731784,mixed,1.5491933384829668
324,SELL,2024-11-06 16:33:00,2696.27,0.25,2699.27,2676.27,,0.0,0.0,0.0,2024-11-06 16:38:00,2699.27,0.25,SL,-79.075,5.0,-79.075,13199.181000000019,1.1238122118731784,mixed,1.5491933384829668
325,SELL,2024-11-06 16:58:00,2696.27,0.25,2696.27,2676.27,2024-11-06 17:01:00,0.12,2690.16,71.36400000000152,2024-11-06 17:27:00,2676.27,0.13,TP,257.881,29.0,329.2450000000015,13528.42600000002,1.1238122118731784,mixed,1.5491933384829668
326,SELL,2024-11-07 05:18:00,2652.44,0.25,2652.44,2632.44,2024-11-07 05:21:00,0.12,2648.83,41.36400000000152,2024-11-07 06:01:00,2652.44,0.13,SL,-2.1189999999999998,43.0,39.24500000000152,13567.67100000002,1.169708288233938,mixed,1.5491933384829668
327,SELL,2024-11-07 06:31:00,2652.44,0.25,2655.44,2632.44,,0.0,0.0,0.0,2024-11-07 06:39:00,2655.44,0.25,SL,-79.075,8.0,-79.075,13488.59600000002,1.169708288233938,mixed,1.5491933384829668
328,SELL,2024-11-11 17:34:00,2643.33,0.25,2643.33,2623.33,2024-11-11 17:42:00,0.12,2638.69,53.72399999999847,2024-11-11 18:34:00,2623.33,0.13,TP,257.881,60.0,311.6049999999984,13800.201000000017,1.2545086129866962,mixed,1.5491933384829668
329,SELL,2024-11-11 18:45:00,2620.88,0.26,2623.88,2600.88,,0.0,0.0,0.0,2024-11-11 18:46:00,2623.88,0.26,SL,-82.238,1.0,-82.238,13717.963000000018,1.2545086129866962,mixed,1.5491933384829668
330,SELL,2024-11-11 20:04:00,2613.45,0.26,2616.45,2593.45,,0.0,0.0,0.0,2024-11-11 20:15:00,2616.45,0.26,SL,-82.238,11.0,-82.238,13635.725000000019,1.2545086129866962,mixed,1.5491933384829668
331,SELL,2024-11-11 21:13:00,2613.45,0.25,2616.45,2593.45,,0.0,0.0,0.0,2024-11-11 22:40:00,2616.45,0.25,SL,-79.075,87.0,-79.075,13556.650000000018,1.2545086129866962,mixed,1.5491933384829668
332,SELL,2024-11-12 09:30:00,2610.59,0.25,2610.59,2590.59,2024-11-12 09:52:00,0.12,2607.55,34.52399999999956,2024-11-12 14:24:00,2590.59,0.13,TP,257.881,294.0,292.4049999999995,13849.055000000017,1.2256440298881282,mixed,1.5491933384829668
333,SELL,2024-11-12 14:30:00,2590.95,0.26,2593.95,2570.95,,0.0,0.0,0.0,2024-11-12 14:45:00,2593.95,0.26,SL,-82.238,15.0,-82.238,13766.817000000017,1.2256440298881282,mixed,1.5491933384829668
334,SELL,2024-11-12 15:18:00,2595.14,0.26,2598.14,2575.14,,0.0,0.0,0.0,2024-11-12 15:29:00,2598.14,0.26,SL,-82.238,11.0,-82.238,13684.579000000018,1.2256440298881282,mixed,1.5491933384829668
335,SELL,2024-11-13 20:34:00,2589.81,0.25,2592.81,2569.81,,0.0,0.0,0.0,2024-11-13 20:46:00,2592.81,0.25,SL,-79.075,12.0,-79.075,13605.504000000017,1.23804289179227,mixed,1.5491933384829668
336,SELL,2024-11-13 21:00:00,2585.85,0.25,2585.85,2565.85,2024-11-13 21:14:00,0.12,2582.01,44.12399999999628,2024-11-14 05:06:00,2565.85,0.13,TP,257.881,486.0,302.00499999999624,13907.509000000013,1.2761180133637635,mixed,1.5491933384829668
337,SELL,2024-11-14 05:15:00,2568.44,0.26,2568.44,2548.44,2024-11-14 06:01:00,0.13,2562.55,74.45099999999834,2024-11-14 13:30:00,2548.44,0.13,TP,257.881,495.0,332.3319999999983,14239.841000000011,1.2761180133637635,mixed,1.5491933384829668
338,SELL,2024-11-14 13:30:00,2546.46,0.26,2546.46,2526.46,2024-11-14 13:49:00,0.13,2542.29,52.091000000000946,2024-11-14 14:30:00,2546.46,0.13,SL,-2.1189999999999998,60.0,49.972000000000946,14289.813000000013,1.2761180133637635,mixed,1.5491933384829668
339,SELL,2024-11-14 14:30:00,2546.62,0.27,2549.62,2526.62,,0.0,0.0,0.0,2024-11-14 15:36:00,2549.62,0.27,SL,-85.401,66.0,-85.401,14204.412000000013,1.2761180133637635,mixed,1.5491933384829668
340,BUY,2024-11-18 17:04:00,2597.27,0.26,2594.27,2617.27,,0.0,0.0,0.0,2024-11-18 17:21:00,2594.27,0.26,SL,-82.238,17.0,-82.238,14122.174000000014,1.3028512987403646,mixed,1.5491933384829668
341,BUY,2024-11-18 17:30:00,2600.25,0.26,2600.25,2620.25,2024-11-18 17:51:00,0.13,2604.43,52.22099999999788,2024-11-19 06:30:00,2620.25,0.13,TP,257.881,780.0,310.1019999999979,14432.27600000001,1.3199292986505837,mixed,1.5491933384829668
342,BUY,2024-11-19 06:30:00,2620.48,0.27,2620.48,2640.48,2024-11-19 07:04:00,0.14,2623.91,45.73799999999771,2024-11-19 11:07:00,2620.48,0.13,SL,-2.1189999999999998,277.0,43.61899999999771,14475.895000000008,1.3199292986505837,mixed,1.5491933384829668
343,BUY,2024-11-19 12:43:00,2626.61,0.27,2623.61,2646.61,,0.0,0.0,0.0,2024-11-19 12:52:00,2623.61,0.27,SL,-85.401,9.0,-85.401,14390.494000000008,1.3199292986505837,mixed,1.5491933384829668
344,BUY,2024-11-19 13:01:00,2626.61,0.27,2626.61,2646.61,2024-11-19 13:24:00,0.14,2631.02,59.457999999997966,2024-11-19 18:18:00,2626.61,0.13,SL,-2.1189999999999998,317.0,57.33899999999797,14447.833000000006,1.3199292986505837,mixed,1.5491933384829668
345,BUY,2024-11-20 05:01:00,2639.4,0.27,2636.4,2659.4,,0.0,0.0,0.0,2024-11-20 05:28:00,2636.4,0.27,SL,-85.401,27.0,-85.401,14362.432000000006,1.2722537552156263,mixed,1.5491933384829668
346,BUY,2024-11-20 05:45:00,2639.4,0.27,2636.4,2659.4,,0.0,0.0,0.0,2024-11-20 08:32:00,2636.4,0.27,SL,-85.401,167.0,-85.401,14277.031000000006,1.2722537552156263,mixed,1.5491933384829668
347,BUY,2024-11-20 18:21:00,2641.75,0.27,2638.75,2661.75,,0.0,0.0,0.0,2024-11-20 18:25:00,2638.75,0.27,SL,-85.401,4.0,-85.401,14191.630000000006,1.2722537552156263,mixed,1.5491933384829668
348,BUY,2024-11-20 18:35:00,2641.75,0.26,2641.75,2661.75,2024-11-20 18:45:00,0.13,2645.16,42.21099999999811,2024-11-20 18:54:00,2641.75,0.13,SL,-2.1189999999999998,19.0,40.09199999999811,14231.722000000005,1.2722537552156263,mixed,1.5491933384829668
